run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
836,.0015996,.0227219,-.0083324,-.0039278,-.002557,-.0038068,-.0047648,.0034861,.0022266,-.0012776,.0062513,.0068638,-.0001859,-.0006011,.0002559,.0002093,-.0000319,-.0000673,.0000979,-.0003058,-.0001303,.0000782,-.0002779,-.000107,-.0055767,.0240596,-.0002723,-.0007937
837,.0062197,-.0032542,-.0069112,-.0230099,-.0153833,.0084432,-.0009013,-.0077589,-.003795,.008173,.0016823,.0020497,-.0004011,-.0002548,.0002476,.0007013,.0003465,-.0003098,-.0001511,.0000675,.0000805,.0000563,-.0000704,-.0001378,-.0190888,-.0153571,.000052,.0001226
838,.0121023,-.0002026,-.0088816,-.0037271,-.0132199,-.0135544,-.0097632,.0024,.0044012,.0102604,.0097766,.0150567,-.0005926,-.0001646,.0003955,.0002415,.0004338,.0002783,.000238,-.0002539,-.0002253,-.0001031,-.0002966,-.0005238,-.0055845,.0102331,-.0000472,-.0005255
839,.0041397,.0000952,-.0102728,-.0160877,-.004106,.0049559,-.0048468,-.0116538,-.0024001,.0196863,.0019791,.0008993,-.000232,-.0002367,.0003466,.0003849,-6.29e-06,-.0002477,.000156,.0000404,.0000144,-.0002799,-.0001678,-8.16e-06,-.0155069,-.0021048,.0001109,-.000347
840,.0071816,.0328621,-.0115658,-.0098021,-.005522,-.0114631,.0000907,-.0161244,.0020161,-.0010581,.0069996,.0124458,-.000327,-.0007784,.0004136,.0002888,.0002008,.0001676,-.0001311,3.06e-06,-.0000408,.0002229,-.0001269,-.0003367,-.0007999,.0068602,-.0000113,-.0004328
841,.0103785,.002561,-.0049641,-.0003066,-.0067392,-.0136285,-.0061512,.010677,.0038894,.0070051,.0054253,.0254104,-.0005334,-.0000421,.0003182,.0001366,.0002488,.0002661,.0001299,-.0005877,.0000212,.0004472,-.0002204,-.0007935,.0018386,.0317184,-.0000356,-.0005734
842,.0036411,.0063543,-.0105652,.0056905,-.010777,.0165607,-.0014832,-.0127793,-.0045863,.0066674,.0073028,.0039739,-.0002391,-.0002603,.0003706,-.0000961,.0003532,-.0003114,-.0000883,.0001684,.0001227,.0001555,-.0002258,-.0000953,-.0164679,.0264676,.0002932,-.0004391
843,-.0002652,.0102661,-.0136488,-.0123768,-.0101873,-.0143348,.0049762,-.0011413,-.0045266,.0084004,.0112471,.0218764,-.0001757,-.0001894,.0004777,.0004801,.0002575,.0002953,-.0003383,-.0000164,.0000843,-1.49e-06,-.0005386,-.0004465,-.0124046,.01269,-.000233,.0001216
844,.0103959,.0110093,-.0192749,-.0007241,-.0151579,.0110498,.0004043,-.0139046,-.0080994,.0076433,.0044483,.0012327,-.0005034,-.0004548,.0006099,.0002066,.0003533,-.0003813,-.0002171,.0000354,.0000864,.0000487,-.0000974,5.27e-06,-.0272837,.0163064,.0002317,-.0005401
845,.0074945,.0281586,-.0089768,-.0101637,-.0036186,-.0112025,.000752,-.0066092,-.0000949,.0009082,.0048863,.0147819,-.0003707,-.0006829,.0004051,.0003764,.0000181,.0001178,-.0000757,-.000113,5.03e-06,.0001003,-.0002059,-.000279,.0004426,.0158734,-.000224,-.0004804
846,.0028447,.0010116,-.0107621,-.0099372,-.0079267,-.0088178,.0013385,.0021474,-.0030169,.021056,.0072973,.0114782,-.0002835,-.0002502,.00042,.0003764,.0001818,.0000318,-.0001557,-.0002067,.0000937,-.0003396,-.0002888,-.0003219,-.0102252,.0169383,-.0000325,-.0007102
847,.0067378,.0133948,-.0043178,.0005095,-.0025618,-.0244107,.0025513,-.0034631,.0049067,-.0037426,.0029582,.0122072,-.0002774,-.0004028,.0001992,.0002345,.0000446,.000353,-.000216,-.0001519,-.0001552,.0005707,-.0001513,-.0003945,.0102743,-.0055049,-.000556,.000209
848,.0056901,.0103269,-.0046902,-.0062302,-.0041966,-.0031656,-.0041675,.0070657,.0008601,.0101839,.002597,.0013781,-.0004415,-.0004909,.0001221,.000309,.0000402,-.0000975,.0001962,-.0001435,-.0000364,.0001605,-.0000643,-.000039,-.0039071,.0195588,-.0001837,-.0003014
849,.0058783,.0282414,-.0080846,-.0086008,-.0081904,-.0133674,-.0022232,-.0024421,-.0048778,.0081254,-.0017871,.0146104,-.0005427,-.0008892,.0003538,.0002696,.0003517,.0001199,.0000581,-.0000816,.0002599,-.0000901,.0001092,-.0003234,-.0192848,.026567,.0005899,-.0009949
850,.0061988,.0132669,-.0148926,-.0068543,-.0095089,-.0115681,-.0101992,-.0074285,-.0007739,.0156134,.015622,.0023975,-.000283,-.000508,.0005527,.0002562,.0002219,.0001561,.0002305,-.0001741,.0000759,-.0001012,-.0004717,-.0001145,-.0135537,.0054268,.0003263,-.0004856
851,.0059393,.010565,-.0086825,-.0158804,-.0056095,-.0067858,-.0012018,-.0141038,.0005658,.0145099,.014845,.0068363,-.0002399,-.0006146,.0002629,.000461,.0002217,-4.86e-06,-.0001428,.0002016,-.0000346,-.00015,-.000521,-.0001549,.0058563,-.0048588,-.0004536,-.0002618
852,.0066703,-.007469,-.0054566,-.0115545,-.0020867,.0068881,-.0017593,-.0101276,.0051204,.0024993,.0045073,.0075346,-.0003952,.0000332,.0003163,.00025,-.0000461,-.0002637,.0000214,-.0001726,-.0001364,.0004536,-.0000828,-.000335,.0069953,-.0122292,-.0003228,-.0000346
853,.0111375,.0125106,-.0030449,.0097019,-.0030973,-.018661,-.0042091,.0206643,-.0018832,.0095449,.0024704,.0096153,-.0004123,-.0006875,.0001845,-.0000665,.0000674,.0002062,.0001082,-.000538,.0000791,.0000309,-.0000961,-.0002972,.0013736,.0433759,-.0000691,-.0013521
854,.0057677,.045772,-.0110904,.0117447,-.0049146,-.0203859,-.0061989,-.0089717,-.0011465,-.0080828,.0067063,.0104654,-.0004054,-.001349,.0003677,-.0000252,.0000561,.0002392,.0000728,.0001147,-.0000933,.000229,-.0002281,-.0002824,-.0108764,.0305417,-.0002303,-.0010736
855,.0136949,.0190908,-.0003056,-.0033236,-.0048915,-.0110068,-.0012463,-.0136984,.0011181,.0058513,.0054835,.0168762,-.0005891,-.0006971,.000083,.0002223,.000091,.0002303,-.0000678,.0000904,.0000765,.0001844,-.0002678,-.0006507,.0138532,.0137895,-.0006742,-.0006204
856,.0090079,.001657,-.0101924,-.0073494,-.0045754,-.0084192,-.0064954,-.0019776,.0036084,.0116425,.0068419,.0105573,-.000565,-.0002891,.0004267,.0003448,.0001492,.0001674,.0001318,-.0001788,-.0002054,-.0001384,-.0000782,-.0001964,-.001805,.0061105,-.0001411,-.0002904
857,.0147942,.0433193,-.0064768,.0232028,-.0056526,.0001936,-.0013987,-.020487,-.0003604,-.0188302,.00799,-.0019105,-.0006028,-.0009994,.0002353,-.0002913,.0001121,.0001511,-.0000783,.0002803,.00007,.0007824,-.0002715,.0000119,.0088957,.0254879,-.0005351,-.0000651
858,.0127492,.0228839,-.0058142,.0006487,-.0063554,-.0124121,-.0018034,-.0195998,.0022166,.0094136,.0060642,.0160929,-.0005864,-.0006392,.000218,-.0000279,.0000525,.0002846,-.0000413,.0002304,-.0002584,-.0000493,-.000281,-.0004335,.007057,.0170273,-.0008967,-.0006349
859,.0093826,.0074199,-.0091817,-.0030089,-.0107793,-.0192394,.001216,-.0091632,-.0025203,-.002613,.0011171,.0190579,-.0006127,-.0004842,.0003625,.0001201,.0002817,.0003614,-.0001505,.0001597,.0001849,.0002812,.0000524,-.0005904,-.0107656,-.0075467,.0001183,-.0001522
860,.0102133,.0271239,-.0037113,.008164,-.0035557,-.0196767,.0033609,.0073842,.0079221,.0045402,.0016772,.0093155,-.0003612,-.0007376,.0002416,-6.32e-06,1.30e-07,.0003102,-.0001332,-.0003597,-.0002703,.0002678,-.0001237,-.0003074,.0159064,.036851,-.0006466,-.000833
861,.0018453,.0101127,-.0094693,-.0032132,-.0134487,-.0269446,-.004136,-.0056558,-.0035258,.0032581,.0020754,.017576,-.0002501,-.0005219,.0002948,.000334,.0003059,.0006745,.0000164,.0000139,.000061,.0001976,-.0000688,-.000539,-.0266591,-.0048668,.0003591,.0001591
862,.0044297,.022632,-.0092833,-.0060524,-.0085928,.0049322,-.0035509,.0089698,.0004779,-.0003065,.0048254,.019096,-.0002054,-.0005869,.0003666,.0001649,.000188,2.28e-06,.0000802,-.0003918,-.0000593,.0000849,-.0002648,-.0004485,-.0116939,.0492711,.0001053,-.0011751
863,.010715,.007475,-.0056468,.0046387,-.0103603,-.0070896,-.0056392,-.0114984,.0005463,.0024989,.004783,.0153332,-.0005834,-.000403,.0002354,.0000794,.0003108,.0001533,.000058,.0001067,.0001036,.0001479,-.0001584,-.0003701,-.0056019,.0113579,-.000034,-.0002856
864,.0092995,.0101817,-.0114783,-.0148469,-.0048437,-.0196095,-.0029661,-.0050507,.0023029,.0031179,.0104966,.0179651,-.0003244,-.0004285,.0005049,.0004107,.0001153,.0003269,.0000682,-.0000597,-.0000632,.0001107,-.0003723,-.0003609,.0028108,-.0082425,-.0000715,-8.83e-07
865,.0072592,-.0185712,-.0111147,-.029161,-.0108477,.0371731,.0016248,.0067613,-.0107039,.023517,.0038253,.0028051,-.0004333,.0000621,.0004698,.0006483,.0002725,-.0007277,-.0002321,-.0003353,.0004226,-.0002762,-.0001784,.0000308,-.019957,.0225242,.0003212,-.000598
866,.0043715,.0389159,-.0085222,.0180935,-.0073866,-.0170882,-.0016904,.0082507,-.0051532,-.0197555,.0059609,.008553,-.0001741,-.0009978,.0004009,-.0002714,.0001487,.0002303,-.0000902,-.0003609,.000267,.0007084,-.0002898,-.0002897,-.01242,.0369694,.0002625,-.000981
867,.016938,.0018819,-.0079148,-.0039327,-.0088218,.0029109,-.00013,-.0030782,.0056771,.015133,.0048785,.0045479,-.0005535,-.0004308,.0003265,.0002759,.0001972,-.0001531,-.000043,-.0000363,-.0002184,-.0001562,-.000168,.0000388,.010627,.0174628,-.0004592,-.0004618
868,.0119571,.0222435,-.0135656,-.0021548,-.0130361,-.0185827,-.0039386,-.0030104,.001439,.0056883,.0091879,.0150815,-.0004494,-.0007521,.0004691,.000124,.0003803,.0003483,-.0000256,-.0001771,-.0000478,8.53e-06,-.0002755,-.0004264,-.0079563,.0192655,.0000511,-.0008747
869,.0116182,.0003033,-.0091373,-.0037217,-.0084903,-.0070087,.0023769,-.0020867,.0015312,.0022431,.0061455,.0030727,-.0006737,-.0002441,.0002955,.000229,.0002518,.0001025,-.000211,-.0002057,-.0001868,.0001784,-.0001375,-.0001394,.0040442,-.007198,-.0006617,-.0000793
870,.0106871,.0131603,-.008826,-.004132,-.0040396,-.0126866,-.0050677,-.0038589,.0007935,.0039767,.0073477,.0111167,-.0003547,-.0004528,.0003477,.0001949,.0001974,.0002146,.000092,-.0000439,.0000982,.0001013,-.0002491,-.000189,.000895,.0075762,.0001315,-.0001747
871,.0082109,.0181287,-.0081134,-.0080372,-.0061834,-.0003469,-.0067884,-.0030518,.000115,.0118498,.003436,.0059147,-.0004492,-.000615,.0003309,.0003787,.0002539,.0000104,.0001018,-.0000599,-5.36e-06,-.0001726,-.0001051,-.0001879,-.0093234,.0244573,.0001269,-.0006465
872,.0184311,-.0246156,-.005336,.0029037,-.0025926,.0006932,-.001402,.0200689,.0067028,-.0090933,.0044777,.0210365,-.0007622,.0004474,.0002617,.0000708,.0001047,.0000296,-.0000404,-.0006659,-.0001643,.0004843,-.0000644,-.0004911,.0202809,.0109933,-.0006649,-.0001249
873,.0043308,.0103958,-.0100886,-.0065408,-.0046967,-.0038016,-.0054947,.0051466,-.0024512,.0088479,.0080167,.0143877,-.0002023,-.0005263,.0003667,.0001984,-.0000442,.0001098,.0001503,-.0001869,.000062,-.0000133,-.0003063,-.0002534,-.0103838,.0284355,.0000262,-.0006717
874,.00209,.0104623,-.0128503,-.0018281,-.0073323,-.0155072,-.0023809,-.0075017,.0069542,.0039522,.0103092,.0144158,-.0003332,-.0004842,.0006015,.0003218,.0001274,.0001707,.0000257,.0000407,-.0001821,.0001708,-.000361,-.0004744,-.0032101,.0039933,-.0001217,-.0002546
875,.0135187,.0128483,-.0124669,-.0066187,-.0072706,.0074003,-.0002489,.0015587,.0010306,.0237401,.0051929,.0096529,-.0004551,-.0005969,.0004723,.0003632,.0001194,-.0002442,-.0001597,-.0002627,-.0000781,-.0001691,-.000168,-.000257,-.0002442,.0485816,-.0002693,-.0011667
876,-.0005222,.0338771,-.0150624,.0115578,-.0193673,-.0127048,-.0028714,-.0007322,-.0051647,-.0081828,.0162385,.0077473,-.0001562,-.0009078,.0005154,-.0001514,.0004097,.0001811,-.0000978,-.0002106,.0001666,.000347,-.0005261,-.0002542,-.0267494,.0315624,.0003115,-.0009958
877,.0108202,.0097154,-.0065721,-.0128494,-.0090307,-.0017548,-.003842,-.0026087,.0018451,.0099211,.0056373,.0116411,-.0005774,-.0006746,.0002518,.000599,.0003103,.0000381,-.0000701,4.57e-06,3.87e-06,.0000136,-.0001825,-.0003837,-.0011422,.0140647,-.0002641,-.000403
878,.0149829,.0555911,-.010101,.0109562,-.0047524,-.0035045,-.003607,-.0240147,.0074251,-.0343,.0110419,.0049029,-.0005544,-.0014359,.0004168,-.0000526,.0002056,.0000322,.000038,.0003644,-.0002963,.0009874,-.0004585,-.0001134,.0149895,.009631,-.0006488,-.000218
879,.0016168,.0258513,-.0089368,.0070399,-.0057143,-.0072049,.0013089,-.0359525,-.0007953,-.0031114,.0066879,.0096796,-.0001711,-.0006258,.0004205,.0000255,.0001914,-1.09e-06,-.0001943,.0006068,.0000941,.0002406,-.000306,-.0002185,-.0058328,-.003698,.0000346,.0000274
880,.0092629,.0094504,-.0047572,-.0003039,.0008246,-.0048265,-.0002563,-.0152806,.0018887,-.0027236,.0023658,.0076641,-.0003098,-.0004423,.0002732,.0000778,-.0001085,-3.13e-06,.0000137,.0001814,-5.76e-06,.000253,-.0001142,-.0002285,.0093285,-.0060201,-.0002514,-.0001618
881,.002434,-.0186252,-.009813,-.001395,-.0175831,.0061756,-.005324,.0034769,-.0032,-.0023872,.0089767,.006663,-.0001614,.0001875,.0003207,.0001746,.0003142,-.0001418,7.80e-06,-.0002713,.0000297,.0002773,-.0003579,-.0001206,-.0245094,-.006092,.0001531,.0001057
882,.0034437,.0317229,-.0108924,-.0016936,.0008196,.0300239,-.0083924,-.0127533,.0003647,.0188591,.0112503,.0106707,-.0002904,-.0008254,.0004652,.0002237,-.0000425,-.0007246,.0002154,.0000593,-.0000384,-.000275,-.0004796,-.0003174,-.0034065,.0768296,-.0001702,-.0018594
883,.0023297,.0109959,-.0085221,-.0016955,-.0115781,-.015508,-.0040947,-.0150912,-.0037136,-.0051779,.0041245,.0168811,-.0001456,-.0005275,.0002298,.0001341,.0002534,.000295,.0000619,.0002309,.000119,.0003899,-.0001775,-.0002086,-.0214543,-.0095956,.0003409,.0003138
884,.0024184,-.0000585,-.0118758,-.00513,-.004377,.0052873,-.0048493,.0105119,-.0053005,.0245939,.0081455,.0171081,-.0001443,-.0000635,.0004021,.0003579,.0001208,-.0001328,.0000421,-.0003185,.0000914,-.0003399,-.0003711,-.0003234,-.0158386,.0523127,.0001411,-.0008202
885,.0114818,.0519601,-.0077276,.0259099,-.0091479,.0051236,-.0048362,-.0416463,-.0044128,-.0315394,.0047745,.0103056,-.0006275,-.0013417,.0002343,-.0003865,.0002948,-.0001495,.0000419,.0006561,.0002633,.0009208,-.0001614,-.0002544,-.0098682,.0201137,.0000453,-.0005552
886,.0044031,.0136827,-.0084808,.0038541,-.0048195,-.0097521,-.0022101,.0060649,-.0005332,.0037873,.0048237,.013568,-.0003663,-.0006177,.0003652,.0000982,.0000736,.0002422,.0000831,-.0002607,-.0000385,-.0000339,-.0002157,-.0004627,-.0068168,.031205,-.0000986,-.0010345
887,-.0061,-.018314,-.0073264,.0094935,-.0115819,.0119052,-.0020059,.0168319,.0002639,-.0069933,.0023947,.0019517,.000107,.0002038,.0003158,-.0000952,.0002582,-.000396,-.0000105,-.0005601,-.0000244,.0004705,-.0001407,-.0001914,-.0243556,.014875,.0005053,-.0005683
888,.0039297,.027759,-.0075968,.0104182,-.0019316,-.0142718,-.0102797,-.0329365,.0045391,-.006384,.0035717,.0028251,-.0001997,-.0007735,.0002952,-.0001144,.0000274,.00034,.0003042,.0005931,-.0002181,.0003618,-.0001446,-.0000842,-.0077676,-.01259,.0000644,.0003228
889,.000689,.0080287,-.0083511,-.0040212,-.0114847,-.0059963,-.0031693,-.005596,-.0023752,.0065568,.0095239,.0065908,-.0001216,-.0005253,.0003291,.0002782,.0003297,-.0001511,-6.26e-06,.0000151,.0001302,-.0000787,-.0003494,-.000197,-.0151675,.0055628,.0003119,-.0006589
890,.0070132,.0121491,-.0054689,-.0063948,-.0049474,-.0272981,-.0022406,-.0015834,.0065691,.0020184,.0039775,.0192476,-.0004057,-.0004597,.0002257,.0003186,-2.22e-06,.0005252,.0000901,-.0001227,-.0002535,.0001617,-.0000776,-.0005069,.004903,-.0018612,-.0004232,-.0000838
891,.0064032,.0053054,-.0113486,.0040737,-.0145084,-.0105438,-.0022085,.0146636,-.002963,.0092721,.014683,.0129433,-.0001405,-.0004149,.0003541,-.0000907,.0004841,.0002478,-.0000615,-.0003602,.0001827,-8.61e-06,-.0006501,-.0002468,-.0099424,.0357144,.0001688,-.0008735
892,.0132506,.0151315,-.0033804,-.0018842,-.0037648,-.0202149,-.0013831,.0069033,.007474,.0017868,.0054773,.0205608,-.0004665,-.0004066,.0001895,.0001452,.000076,.000361,-3.26e-06,-.0003075,-.0002131,.0002996,-.0003261,-.0003313,.0176736,.0222833,-.0007435,-.0002396
893,.0080544,.0059024,-.0123296,.0096473,-.0081921,-.0137703,-.0058652,.0373599,-.0000999,-.0050282,.009971,-.0001743,-.0004088,-.0005144,.0004958,-.0001012,.0001821,.0002183,.0000488,-.0008313,-8.15e-06,.0000958,-.0003954,-.0000295,-.0084614,.0339367,-.0000856,-.0011622
894,.006958,.0155656,-.0081179,-.00019,-.0022491,-.010544,-.0002857,-.0124991,-.0008871,-.0002995,.0078129,.006852,-.0003262,-.0005694,.0004047,.0002177,.0000473,.0000563,-.0001548,-.0000149,.0001128,.0004003,-.0002461,-.0001898,.0032311,-.0011151,-.0001624,-.0000998
895,.0084992,.0062186,-.0103841,-.0125814,-.0063684,.0234695,-.0021488,.002483,.0000514,.0242098,.003463,-.0122157,-.000507,-.0004973,.0003216,.0003515,.0001738,-.0006419,-.0000738,-.000182,-.0000649,-.0004115,-.0001257,.0002657,-.0068875,.0315838,-.0002759,-.0011154
896,.0110824,.0096508,-.0037419,-.0057089,-.0019811,-.0074648,.0114463,.0200303,.0060358,.0077397,.0015934,.0116556,-.0004533,-.0004958,.0002419,.0001457,.0001318,.0001039,-.0004718,-.0005916,-.0000808,.0001636,-.0000709,-.0002639,.0244348,.0359027,-.0007031,-.0009382
897,.0088213,.0240888,-.0074673,.0151769,-.0075281,-.034975,-.0039079,.0189229,.0034529,-.0100606,.0085484,.0161539,-.0003846,-.0007286,.0003616,-.0002192,.0002376,.0007099,-.0000376,-.0006217,-.0001545,.0004947,-.000243,-.0003876,.0019194,.0293068,-.0002204,-.0007525
898,.0017861,.0152269,-.0117269,.0051762,-.0095141,-.0054964,-.0074803,.012253,-.0049975,-.0004894,.0071637,.0094737,-.0001164,-.0004444,.000366,.0000581,.0002393,-.0000182,.0002084,-.0004071,.0002114,.0002667,-.0002716,-.000233,-.0247689,.0361439,.0006372,-.0007778
899,.0108797,.0216349,-.0100362,-.0128879,-.0097918,-.0066185,-.0056186,-.0199463,-.0012212,.0188372,.0095681,.0120117,-.0004953,-.000808,.0003177,.0004463,.0003693,.0000837,-.0000833,.0003524,.0000386,-.0003596,-.0003801,-.0003479,-.00622,.013031,-.0002331,-.0006332
900,.0079563,.027906,-.01117,-.021724,-.006019,.0137263,.0004327,-.0039951,-.0041553,.0313967,.0045873,-.0008429,-.000218,-.0008423,.0004678,.000525,.0001104,-.0003121,-.0001105,-.000027,.0002105,-.0004949,-.0002545,.0000177,-.008368,.046467,.0002057,-.0011335
901,.0100139,.0004115,-.0107208,-.0209272,-.009297,.0232526,-.001013,-.0098005,-.0006911,.0235599,.0056953,-.0026516,-.0005422,-.0003566,.0003967,.0006194,.0003377,-.000626,-.0001381,-.00002,.000086,-.0003612,-.0002821,.000104,-.0060127,.0138447,-.0001421,-.0006404
902,.0063414,.0050437,-.0088852,.0041297,-.014501,.0065724,-.0040299,-.0251355,-.0027739,.0052164,.0061539,.0129477,-.0004564,-.0002017,.0004089,-.0000307,.000379,-.0000996,-4.65e-06,.0002511,.0000351,.0001456,-.0001949,-.0003679,-.0176947,.0087744,.0001671,-.0003032
903,.0012823,.0148104,-.0101235,.0083478,-.0088289,-.016333,-.0064346,-.0226612,-.0006965,.0023501,.0125087,.0117663,-.000111,-.0006992,.0004977,-.000016,.0001926,.0002607,.0001124,.0004615,.0000327,.0001162,-.0004471,-.0003082,-.0122925,-.0017196,.0002773,-.0001849
904,.0053136,.0246616,-.0080667,.0165964,-.0101388,-.0074482,-.0041176,.0126827,.0037479,-.0079866,.009533,.0175463,-.000247,-.0009294,.0003276,-.0002629,.0002568,.0001191,.0001135,-.0003551,-.0001128,.0004225,-.0003616,-.0004742,-.0037284,.0560523,-.0000235,-.0014799
905,.009874,.0174294,-.0059341,.0107059,-.006747,-.0229151,-.0029317,.0103201,-.0003856,.0004602,.0090859,.019473,-.0005437,-.000509,.0003331,.0000259,.0002833,.0004456,.0000411,-.0002166,.0000875,.0003472,-.0003691,-.000645,.0029616,.0354735,-.0001677,-.0005519
906,.004079,.0060704,-.0052163,-.004145,-.0080762,-.0156107,-.0052756,-.0052964,-.0002723,.0104545,.002688,.0134522,-.0002503,-.0003012,.0000906,.0001248,.0002296,.0004302,.0000608,-.0000395,-.0001644,.0000161,-.0000582,-.0002749,-.0120735,.0049251,-.0000919,-.0000445
907,.0041681,-.0005164,-.0086276,-.0062761,-.0106535,-.0065051,-.0030764,.0039577,.0004164,.0197316,.0061009,.0061061,-.000277,-.0002692,.0004313,.000258,.0003019,.0001347,.0000561,-.0003198,-.0000979,-.0000117,-.000171,-.0002414,-.011672,.0164979,.0002434,-.0004495
908,.0126624,.0053898,-.0072278,-.0002958,.0015535,-.0174238,.0015675,.0081979,-.0014655,.003669,.004748,.0118072,-.0005382,-.0002855,.0003316,.0000165,.0000699,.000462,-.0001491,-.0002799,.0000532,.0001349,-.0000977,-.0003257,.011838,.0113443,-.0003304,-.0002777
909,.0078925,.0041812,-.0092243,.0037976,-.0134545,-.026918,-.0017477,.0113748,.0035129,.0018615,.0065491,.017315,-.0003501,-.000414,.0003483,.0001652,.0002311,.0004901,.0000288,-.0003068,-.000189,.0001176,-.000186,-.0002974,-.006472,.011612,-.000117,-.0002453
910,.0126389,.0285729,-.0049784,-.0071948,-.0159232,-.0168584,-.0039792,-.0107509,-.0050498,.0120495,.0014679,.0088003,-.0005486,-.0007375,.0002752,.0001619,.0004632,.000311,.0000265,-.0000855,.0002177,.0000773,-.0000725,-.0003952,-.0158239,.0146186,.0003614,-.0006679
911,.0056055,.0249926,-.0080741,-.0125043,-.0009723,.0012048,.0003483,-.0217599,-.0025648,.0203127,.0039639,-.0004806,-.0003614,-.0007345,.0004191,.0003921,.0000545,.0000367,-.0001215,.0003053,.000091,-.0002143,-.0002586,-.0001103,-.0016935,.0117653,-.0001769,-.000325
912,.0039156,.0221354,-.0087681,-.0065524,-.0098029,-.0108534,-.0006733,-.0020301,-.0074203,.0045623,.0013918,.0135062,-.0004016,-.0006363,.0002539,.0003167,.0002389,.0000773,-.0000828,-.0000604,.0000753,-.0000441,-.0000522,-.0003339,-.0213573,.0207682,.0000316,-.0006806
913,.0051586,.0013925,-.007058,.0088375,-.0043453,-.0085176,.0025665,-.0100918,-.0027275,.011296,.0030277,.0034509,-.0003699,-.0003052,.000345,-.0000719,.0001823,.0000723,-.0002257,.0001447,.000181,-.0001033,-.0001643,-.0000395,-.003378,.0063675,-.0000516,-.000303
914,.0092115,.0004519,-.0067738,.0223373,-.0076568,-.0046357,-.0044288,-.0016844,-.003478,-.0003897,.0030672,.0129926,-.0004777,-.000381,.0003463,-.0001807,.0002991,.0001127,6.87e-07,-.0001522,.0001541,.0002361,-.0001846,-.0003275,-.0100586,.029072,.0001379,-.0006926
